,Unnamed: 0_home,h_a_home,xG_home,xGA_home,npxG_home,npxGA_home,deep_home,deep_allowed_home,scored_home,missed_home,xpts_home,result_home,date,wins_home,draws_home,loses_home,pts_home,npxGD_home,teamId_home,ppda_cal_home,allowed_ppda_home,matchtime_home,tot_points_home,round_home,tot_goal_home,tot_con_home,Referee.x,HS.x_home,HST.x_home,HF.x_home,HC.x_home,HY.x_home,HR.x_home,AS.x_home,AST.x_home,AF.x_home,AC.x_home,AY.x_home,AR.x_home,B365H.x_home,B365D.x_home,B365A.x_home,HtrgPerc_home,AtrgPerc_home,matchDay_home,Unnamed: 0_away,h_a_away,xG_away,xGA_away,npxG_away,npxGA_away,deep_away,deep_allowed_away,scored_away,missed_away,xpts_away,result_away,wins_away,draws_away,loses_away,pts_away,npxGD_away,teamId_away,ppda_cal_away,allowed_ppda_away,matchtime_away,tot_points_away,round_away,tot_goal_away,tot_con_away,HS.x_away,HST.x_away,HF.x_away,HC.x_away,HY.x_away,HR.x_away,AS.x_away,AST.x_away,AF.x_away,AC.x_away,AY.x_away,AR.x_away,B365H.x_away,B365D.x_away,B365A.x_away,HtrgPerc_away,AtrgPerc_away,matchDay_away,game_id,key,class,expire_time_gmt,obs_id,obs_name,valid_time_gmt,day_ind,temp,wx_icon,icon_extd,wx_phrase,pressure_tend,pressure_desc,dewPt,heat_index,rh,pressure,vis,wc,wdir,wdir_cardinal,gust,wspd,max_temp,min_temp,precip_total,precip_hrly,snow_hrly,uv_desc,feels_like,uv_index,qualifier,qualifier_svrty,blunt_phrase,terse_phrase,clds,water_temp,primary_wave_period,primary_wave_height,primary_swell_period,primary_swell_height,primary_swell_direction,secondary_swell_period,secondary_swell_height,secondary_swell_direction
262,550,h,2.78682,0.8685729999999999,2.78682,0.8685729999999999,5,7,3,1,2.6128,w,2020-02-29 15:00:00,1,0,0,3,1.918247,West Ham,14.5789473684211,4.545454545454549,15,27,28,35,49,A Taylor,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,549,a,0.8685729999999999,2.78682,0.8685729999999999,2.78682,7,5,1,3,0.2749,l,0,0,1,0,-1.918247,Southampton,4.545454545454549,14.5789473684211,15,34,28,35,51,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,20200229150000,West Ham,observation,1582995000,EGLC,Newham,2020-02-29 15:00:00,D,45.0,11,1291,Light Rain / Windy,,,34.0,45.0,66.0,29.1,6.0,36.0,240.0,WSW,37.0,24.0,,,,,,Low,36.0,0,,,,,BKN,,,,,,,,,
263,550,h,2.78682,0.8685729999999999,2.78682,0.8685729999999999,5,7,3,1,2.6128,w,2020-02-29 15:00:00,1,0,0,3,1.918247,West Ham,14.5789473684211,4.545454545454549,15,27,28,35,49,A Taylor,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,549,a,0.8685729999999999,2.78682,0.8685729999999999,2.78682,7,5,1,3,0.2749,l,0,0,1,0,-1.918247,Southampton,4.545454545454549,14.5789473684211,15,34,28,35,51,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,20200229150000,West Ham,observation,1582995000,EGLC,Newham,2020-02-29 15:00:00,D,45.0,11,1291,Light Rain / Windy,,,34.0,45.0,66.0,29.1,6.0,36.0,240.0,WSW,37.0,24.0,,,,,,Low,36.0,0,,,,,BKN,,,,,,,,,
264,550,h,2.78682,0.8685729999999999,2.78682,0.8685729999999999,5,7,3,1,2.6128,w,2020-02-29 15:00:00,1,0,0,3,1.918247,West Ham,14.5789473684211,4.545454545454549,15,27,28,35,49,A Taylor,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,549,a,0.8685729999999999,2.78682,0.8685729999999999,2.78682,7,5,1,3,0.2749,l,0,0,1,0,-1.918247,Southampton,4.545454545454549,14.5789473684211,15,34,28,35,51,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,20200229150000,West Ham,observation,1582995000,EGLC,Newham,2020-02-29 15:00:00,D,45.0,11,1291,Light Rain / Windy,,,34.0,45.0,66.0,29.1,6.0,36.0,240.0,WSW,37.0,24.0,,,,,,Low,36.0,0,,,,,BKN,,,,,,,,,
265,550,h,2.78682,0.8685729999999999,2.78682,0.8685729999999999,5,7,3,1,2.6128,w,2020-02-29 15:00:00,1,0,0,3,1.918247,West Ham,14.5789473684211,4.545454545454549,15,27,28,35,49,A Taylor,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,549,a,0.8685729999999999,2.78682,0.8685729999999999,2.78682,7,5,1,3,0.2749,l,0,0,1,0,-1.918247,Southampton,4.545454545454549,14.5789473684211,15,34,28,35,51,14,7,8,4,1,0,10,2,11,9,1,0,2.65,3.6,2.5,0.5,0.2,Sat,20200229150000,West Ham,observation,1582995000,EGLC,Newham,2020-02-29 15:00:00,D,45.0,11,1291,Light Rain / Windy,,,34.0,45.0,66.0,29.1,6.0,36.0,240.0,WSW,37.0,24.0,,,,,,Low,36.0,0,,,,,BKN,,,,,,,,,
266,552,h,2.71351,0.206031,2.71351,0.206031,6,12,3,0,2.8942,w,2020-02-29 17:30:00,1,0,0,3,2.507479,Watford,33.1818181818182,11.5454545454545,17,27,28,27,43,M Oliver,14,5,4,3,0,0,7,1,8,5,0,0,8.0,4.75,1.4,0.3571428571428571,0.14285714285714302,Sat,551,a,0.206031,2.71351,0.206031,2.71351,12,6,0,3,0.0616,l,0,0,1,0,-2.507479,Liverpool,11.5454545454545,33.1818181818182,17,79,28,64,20,14,5,4,3,0,0,7,1,8,5,0,0,8.0,4.75,1.4,0.3571428571428571,0.14285714285714302,Sat,20200229173000,Watford,observation,1583004000,EGLL,London/Heathrow,2020-02-29 17:30:00,D,41.0,34,3400,Fair,,,34.0,41.0,76.0,29.06,6.0,32.0,230.0,SW,,17.0,,,,,,Low,32.0,0,,,,,CLR,,,,,,,,,
267,558,h,1.8945299999999998,1.29544,1.8945299999999998,1.29544,9,3,2,1,1.8471,w,2020-03-07 12:30:00,1,0,0,3,0.59909,Liverpool,4.75,20.2941176470588,12,82,29,66,21,P Tierney,14,6,10,9,0,0,6,4,12,4,1,0,1.22,6.5,13.0,0.42857142857142894,0.666666666666667,Sat,557,a,1.29544,1.8945299999999998,1.29544,1.8945299999999998,3,9,1,2,0.8778,l,0,0,1,0,-0.59909,Bournemouth,20.2941176470588,4.75,12,27,29,29,47,14,6,10,9,0,0,6,4,12,4,1,0,1.22,6.5,13.0,0.42857142857142894,0.666666666666667,Sat,20200307123000,Liverpool,observation,1583590800,EGGP,Liverpool,2020-03-07 12:30:00,D,54.0,28,2800,Mostly Cloudy,,,48.0,54.0,82.0,29.7,6.0,54.0,220.0,SW,,17.0,,,,,,Low,54.0,1,,,,,BKN,,,,,,,,,
268,558,h,1.8945299999999998,1.29544,1.8945299999999998,1.29544,9,3,2,1,1.8471,w,2020-03-07 12:30:00,1,0,0,3,0.59909,Liverpool,4.75,20.2941176470588,12,82,29,66,21,P Tierney,14,6,10,9,0,0,6,4,12,4,1,0,1.22,6.5,13.0,0.42857142857142894,0.666666666666667,Sat,557,a,1.29544,1.8945299999999998,1.29544,1.8945299999999998,3,9,1,2,0.8778,l,0,0,1,0,-0.59909,Bournemouth,20.2941176470588,4.75,12,27,29,29,47,14,6,10,9,0,0,6,4,12,4,1,0,1.22,6.5,13.0,0.42857142857142894,0.666666666666667,Sat,20200307123000,Liverpool,observation,1583590800,EGGP,Liverpool,2020-03-07 12:30:00,D,54.0,28,2800,Mostly Cloudy,,,48.0,54.0,82.0,29.7,6.0,54.0,220.0,SW,,17.0,,,,,,Low,54.0,1,,,,,BKN,,,,,,,,,
269,564,h,1.1726299999999998,2.55449,1.1726299999999998,2.55449,10,3,1,0,0.3676,w,2020-03-07 15:00:00,1,0,0,3,-1.38186,Sheffield United,9.94117647058824,8.0625,15,43,28,30,25,S Hooper,10,4,12,10,0,0,12,5,8,5,0,0,1.65,3.75,5.75,0.4,0.4166666666666671,Sat,563,a,2.55449,1.1726299999999998,2.55449,1.1726299999999998,3,10,0,1,2.4715,l,0,0,1,0,1.38186,Norwich,8.0625,9.94117647058824,15,21,29,25,52,10,4,12,10,0,0,12,5,8,5,0,0,1.65,3.75,5.75,0.4,0.4166666666666671,Sat,20200307150000,Sheffield United,observation,1583599800,EGCN,Doncaster,2020-03-07 15:00:00,D,54.0,30,3000,Partly Cloudy,,,46.0,54.0,77.0,29.74,6.0,54.0,190.0,S,,16.0,,,,,,Low,54.0,1,,,,,SCT,,,,,,,,,
270,565,h,0.348871,3.0638400000000003,0.348871,2.30267,4,4,0,1,0.055999999999999994,l,2020-03-07 15:00:00,0,0,1,0,-1.953799,Southampton,12.523809523809499,5.0,15,34,29,35,52,G Scott,6,3,14,5,0,1,14,7,15,8,3,0,1.61,4.1,5.25,0.5,0.5,Sat,562,a,3.0638400000000003,0.348871,2.30267,0.348871,4,4,1,0,2.9078,w,1,0,0,3,1.953799,Newcastle United,5.0,12.523809523809499,15,35,29,25,41,6,3,14,5,0,1,14,7,15,8,3,0,1.61,4.1,5.25,0.5,0.5,Sat,20200307150000,Southampton,observation,1583599800,EGHI,Southampton,2020-03-07 15:00:00,D,54.0,28,2800,Mostly Cloudy,,,46.0,54.0,77.0,29.96,6.0,54.0,220.0,SW,,12.0,,,,,,Low,54.0,1,,,,,BKN,,,,,,,,,
271,568,h,0.8982209999999999,0.308874,0.8982209999999999,0.308874,2,4,0,0,1.9036,d,2020-03-07 15:00:00,0,1,0,1,0.5893470000000001,Wolves,20.0,9.535714285714288,15,43,29,41,34,A Marriner,11,1,4,2,1,0,7,1,7,0,3,0,1.61,3.9,5.75,0.0909090909090909,0.14285714285714302,Sat,560,a,0.308874,0.8982209999999999,0.308874,0.8982209999999999,4,2,0,0,0.7249,d,0,1,0,1,-0.5893470000000001,Brighton,9.535714285714288,20.0,15,29,29,32,40,11,1,4,2,1,0,7,1,7,0,3,0,1.61,3.9,5.75,0.0909090909090909,0.14285714285714302,Sat,20200307150000,Wolves,observation,1583599800,EGBB,Birmingham,2020-03-07 15:00:00,D,52.0,28,2800,Mostly Cloudy,,,46.0,52.0,82.0,29.51,6.0,52.0,210.0,SSW,,12.0,,,,,,Low,52.0,1,,,,,BKN,,,,,,,,,
272,568,h,0.8982209999999999,0.308874,0.8982209999999999,0.308874,2,4,0,0,1.9036,d,2020-03-07 15:00:00,0,1,0,1,0.5893470000000001,Wolves,20.0,9.535714285714288,15,43,29,41,34,A Marriner,11,1,4,2,1,0,7,1,7,0,3,0,1.61,3.9,5.75,0.0909090909090909,0.14285714285714302,Sat,560,a,0.308874,0.8982209999999999,0.308874,0.8982209999999999,4,2,0,0,0.7249,d,0,1,0,1,-0.5893470000000001,Brighton,9.535714285714288,20.0,15,29,29,32,40,11,1,4,2,1,0,7,1,7,0,3,0,1.61,3.9,5.75,0.0909090909090909,0.14285714285714302,Sat,20200307150000,Wolves,observation,1583599800,EGBB,Birmingham,2020-03-07 15:00:00,D,52.0,28,2800,Mostly Cloudy,,,46.0,52.0,82.0,29.51,6.0,52.0,210.0,SSW,,12.0,,,,,,Low,52.0,1,,,,,BKN,,,,,,,,,
273,569,h,3.33302,1.13669,3.33302,0.375517,6,4,1,1,2.7344,d,2020-03-07 17:30:00,0,1,0,1,2.957503,Burnley,7.58064516129032,12.529411764705902,17,39,29,34,40,J Moss,21,8,16,3,5,0,13,2,11,5,4,0,2.7,3.3,2.62,0.38095238095238104,0.153846153846154,Sat,570,a,1.13669,3.33302,0.375517,3.33302,4,6,1,1,0.1775,d,0,1,0,1,-2.957503,Tottenham,12.529411764705902,7.58064516129032,17,41,29,47,40,21,8,16,3,5,0,13,2,11,5,4,0,2.7,3.3,2.62,0.38095238095238104,0.153846153846154,Sat,20200307173000,Burnley,observation,1583608800,EGNM,Leeds,2020-03-07 17:30:00,D,52.0,30,3090,Partly Cloudy / Windy,,,43.0,52.0,71.0,28.93,6.0,52.0,220.0,SW,,22.0,,,,,,Low,52.0,0,,,,,SCT,,,,,,,,,
274,574,h,1.7389,0.5854689999999999,1.7389,0.5854689999999999,3,2,2,0,2.4269,w,2020-03-08 16:30:00,1,0,0,3,1.1534309999999999,Man Utd,14.7096774193548,6.04166666666667,16,45,29,44,30,M Dean,12,6,11,2,2,0,7,2,9,11,4,0,5.0,4.33,1.6,0.5,0.28571428571428603,Sun,573,a,0.5854689999999999,1.7389,0.5854689999999999,1.7389,2,3,0,2,0.3539,l,0,0,1,0,-1.1534309999999999,Man City,6.04166666666667,14.7096774193548,16,57,28,68,31,12,6,11,2,2,0,7,2,9,11,4,0,5.0,4.33,1.6,0.5,0.28571428571428603,Sun,20200308163000,Man Utd,observation,1583691600,EGCC,Manchester,2020-03-08 16:30:00,D,50.0,34,3400,Fair,,,37.0,50.0,62.0,29.26,6.0,50.0,230.0,SW,,18.0,,,,,,Low,50.0,0,,,,,FEW,,,,,,,,,
275,574,h,1.7389,0.5854689999999999,1.7389,0.5854689999999999,3,2,2,0,2.4269,w,2020-03-08 16:30:00,1,0,0,3,1.1534309999999999,Man Utd,14.7096774193548,6.04166666666667,16,45,29,44,30,M Dean,12,6,11,2,2,0,7,2,9,11,4,0,5.0,4.33,1.6,0.5,0.28571428571428603,Sun,573,a,0.5854689999999999,1.7389,0.5854689999999999,1.7389,2,3,0,2,0.3539,l,0,0,1,0,-1.1534309999999999,Man City,6.04166666666667,14.7096774193548,16,57,28,68,31,12,6,11,2,2,0,7,2,9,11,4,0,5.0,4.33,1.6,0.5,0.28571428571428603,Sun,20200308163000,Man Utd,observation,1583691600,EGCC,Manchester,2020-03-08 16:30:00,D,50.0,34,3400,Fair,,,37.0,50.0,62.0,29.26,6.0,50.0,230.0,SW,,18.0,,,,,,Low,50.0,0,,,,,FEW,,,,,,,,,
276,576,h,2.4123900000000003,0.6724479999999999,1.6512200000000001,0.6724479999999999,8,2,4,0,2.595,w,2020-03-09 20:00:00,1,0,0,3,0.978772,Leicester,5.37931034482759,13.217391304347801,20,53,29,58,28,M Oliver,15,7,15,9,2,0,4,1,12,0,1,0,1.36,5.25,8.0,0.46666666666666706,0.25,Mon,575,a,0.6724479999999999,2.4123900000000003,0.6724479999999999,1.6512200000000001,2,8,0,4,0.2673,l,0,0,1,0,-0.978772,Aston Villa,13.217391304347801,5.37931034482759,20,25,28,34,56,15,7,15,9,2,0,4,1,12,0,1,0,1.36,5.25,8.0,0.46666666666666706,0.25,Mon,20200309200000,Leicester,observation,1583790600,EGNX,East Midlands,2020-03-09 20:00:00,N,45.0,12,1290,Rain / Windy,,,43.0,45.0,93.0,29.23,4.0,36.0,200.0,SSW,,22.0,,,,,,Low,36.0,0,,,,,BKN,,,,,,,,,
